class,method,kind_exp,name_exp,kind_gen,name_gen,expected,generated,relation,reason
CollectionUtils,get(object index),ConditionKind.THROWS,IndexOutOfBoundsException,ConditionKind.THROWS,IndexOutOfBoundsException,,assert args[1] >= 0 && (args[0] instanceof List || args[0] instanceof Map || args[0] instanceof Array || args[0] instanceof Collection || args[0] instanceof Iterator || args[0] instanceof Enumeration);,AssertionRelation.UNEXPECTED,
CollectionUtils,get(object index),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,,assert !receiverObjectID.isSupportedType(args[0].getClass());,AssertionRelation.UNEXPECTED,
CollectionUtils,get(object index),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,get(map index),ConditionKind.PARAM,map,ConditionKind.PARAM,map,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,get(map index),ConditionKind.PARAM,index,ConditionKind.PARAM,index,,assert ((int) args[1]) >= 0;,AssertionRelation.UNEXPECTED,
CollectionUtils,get(map index),ConditionKind.THROWS,IndexOutOfBoundsException,ConditionKind.THROWS,IndexOutOfBoundsException,assert map.entrySet().size()<args[1] || args[1]<0;,assert args[0] < 0;,AssertionRelation.INCOMPARABLE,
CollectionUtils,get(map index),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.get(args[1]);,AssertionRelation.UNEXPECTED,
CollectionUtils,size(object),ConditionKind.PARAM,object,ConditionKind.PARAM,object,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,size(object),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,,"assert args[0] == null || receiverObjectID.containsAny(null, args[0]) != null;",AssertionRelation.UNEXPECTED,
CollectionUtils,size(object),ConditionKind.RETURN,,ConditionKind.RETURN,,assert args[0]==null ? methodResultID == 0;,,AssertionRelation.MISSING,
CollectionUtils,sizeIsEmpty(object),ConditionKind.PARAM,object,ConditionKind.PARAM,object,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,sizeIsEmpty(object),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,,assert !receiverObjectID.isRecognised(args[0]);,AssertionRelation.UNEXPECTED,
CollectionUtils,sizeIsEmpty(object),ConditionKind.RETURN,,ConditionKind.RETURN,,assert args[0].isEmpty() || args[0]==null ? methodResultID==true;,,AssertionRelation.MISSING,
CollectionUtils,isEmpty(coll),ConditionKind.PARAM,coll,ConditionKind.PARAM,coll,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,isEmpty(coll),ConditionKind.RETURN,,ConditionKind.RETURN,,assert args[0].isEmpty() || args[0]==null ? methodResultID==true;,assert methodResultID == (args[0] == null || receiverObjectID.isEmpty(args[0]));,AssertionRelation.UNSUPPORTED,Error during parsing: Unexpected end
CollectionUtils,isNotEmpty(coll),ConditionKind.PARAM,coll,ConditionKind.PARAM,coll,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,isNotEmpty(coll),ConditionKind.RETURN,,ConditionKind.RETURN,,assert (args[0]==null)==false && (args[0].isEmpty())==false ? true;,assert methodResultID == !receiverObjectID.isEmpty(args[0]);,AssertionRelation.UNSUPPORTED,Error during parsing: Unexpected end
CollectionUtils,reverseArray(array),ConditionKind.PARAM,array,ConditionKind.PARAM,array,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,isFull(coll),ConditionKind.PARAM,coll,ConditionKind.PARAM,coll,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,isFull(coll),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,isFull(coll),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.isEmpty();,AssertionRelation.UNEXPECTED,
CollectionUtils,maxSize(coll),ConditionKind.PARAM,coll,ConditionKind.PARAM,coll,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,maxSize(coll),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,maxSize(coll),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == ((java.lang.reflect.Method) receiverObjectID.getClass().getMethod(""cardinality"", java.lang.Object.class)).invoke(receiverObjectID, args[0]) != -1;",AssertionRelation.UNEXPECTED,
CollectionUtils,collate(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,collate(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,assert (args[1]==null) == false;,assert (args[1] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,collate(a b),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0]==null || args[1]==null;,AssertionRelation.IDENTICAL,
CollectionUtils,collate(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,assert true ? result.containsAll(args[0]) && result.containsAll(args[1]);,,AssertionRelation.MISSING,
CollectionUtils,collate(a b includeDuplicates),ConditionKind.PARAM,a,ConditionKind.PARAM,a,assert (args[0]==null) == false;,assert !receiverObjectID.isNull();,AssertionRelation.INCOMPARABLE,
CollectionUtils,collate(a b includeDuplicates),ConditionKind.PARAM,b,ConditionKind.PARAM,b,assert (args[1]==null) == false;,assert !receiverObjectID.isNull();,AssertionRelation.INCOMPARABLE,
CollectionUtils,collate(a b includeDuplicates),ConditionKind.PARAM,includeDuplicates,ConditionKind.PARAM,includeDuplicates,,assert receiverObjectID;,AssertionRelation.UNEXPECTED,
CollectionUtils,collate(a b includeDuplicates),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0] == null || args[1] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,collate(a b includeDuplicates),ConditionKind.RETURN,,ConditionKind.RETURN,,assert true ? result.containsAll(args[0]);,"assert !args[0].isEmpty() && !args[1].isEmpty() && result == new java.util.ArrayList<>(java.lang.Math.max(args[0].size(), args[1].size()), (o, i) -> { if (!args[0].contains(o)) return 1; if (!args[1].contains(o)) return -1; return 0; });",AssertionRelation.UNSUPPORTED,Error during parsing: Unexpected end
CollectionUtils,collate(a b c),ConditionKind.PARAM,a,ConditionKind.PARAM,a,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,collate(a b c),ConditionKind.PARAM,b,ConditionKind.PARAM,b,assert (args[1]==null) == false;,assert (args[1] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,collate(a b c),ConditionKind.PARAM,c,ConditionKind.PARAM,c,,assert receiverObjectID != null;,AssertionRelation.UNEXPECTED,
CollectionUtils,collate(a b c),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null || args[2]==null;,assert args[0] == null || args[1] == null || args[2] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,collate(a b c),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert !args[0].isEmpty() && !args[1].isEmpty();,AssertionRelation.UNEXPECTED,
CollectionUtils,collate(a b c includeDuplicates),ConditionKind.PARAM,a,ConditionKind.PARAM,a,assert (args[0]==null) == false;,assert a != null;,AssertionRelation.INCOMPARABLE,
CollectionUtils,collate(a b c includeDuplicates),ConditionKind.PARAM,b,ConditionKind.PARAM,b,assert (args[1]==null) == false;,assert b != null;,AssertionRelation.INCOMPARABLE,
CollectionUtils,collate(a b c includeDuplicates),ConditionKind.PARAM,c,ConditionKind.PARAM,c,,assert c != null;,AssertionRelation.UNEXPECTED,
CollectionUtils,collate(a b c includeDuplicates),ConditionKind.PARAM,includeDuplicates,ConditionKind.PARAM,includeDuplicates,,assert !includeDuplicates || a.size() == b.size();,AssertionRelation.UNEXPECTED,
CollectionUtils,collate(a b c includeDuplicates),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null || args[2]==null;,assert args[0] == null || args[1] == null || args[2] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,collate(a b c includeDuplicates),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert result == collate(args[0], args[1], args[2]);",AssertionRelation.UNEXPECTED,
CollectionUtils,permutations(collection),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,permutations(collection),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,permutations(collection),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,retainAll(collection retain),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,assert !args[0].isEmpty();,AssertionRelation.UNEXPECTED,
CollectionUtils,retainAll(collection retain),ConditionKind.PARAM,retain,ConditionKind.PARAM,retain,,assert args[1].size() == 0 || !args[1].containsAll(args[0]);,AssertionRelation.UNEXPECTED,
CollectionUtils,retainAll(collection retain),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0] == null || args[1] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,retainAll(collection retain),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,retainAll(collection retain equator),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,,AssertionRelation.EMPTY,
CollectionUtils,retainAll(collection retain equator),ConditionKind.PARAM,retain,ConditionKind.PARAM,retain,,,AssertionRelation.EMPTY,
CollectionUtils,retainAll(collection retain equator),ConditionKind.PARAM,equator,ConditionKind.PARAM,equator,,,AssertionRelation.EMPTY,
CollectionUtils,retainAll(collection retain equator),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null || args[2]==null;,assert args[0]==null || args[1]==null || args[2]==null;,AssertionRelation.IDENTICAL,
CollectionUtils,retainAll(collection retain equator),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,removeAll(collection remove),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,assert collection != null;,AssertionRelation.UNEXPECTED,
CollectionUtils,removeAll(collection remove),ConditionKind.PARAM,remove,ConditionKind.PARAM,remove,,assert remove != null;,AssertionRelation.UNEXPECTED,
CollectionUtils,removeAll(collection remove),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0]==null || args[1]==null;,AssertionRelation.IDENTICAL,
CollectionUtils,removeAll(collection remove),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,removeAll(collection remove equator),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,,AssertionRelation.EMPTY,
CollectionUtils,removeAll(collection remove equator),ConditionKind.PARAM,remove,ConditionKind.PARAM,remove,,,AssertionRelation.EMPTY,
CollectionUtils,removeAll(collection remove equator),ConditionKind.PARAM,equator,ConditionKind.PARAM,equator,,,AssertionRelation.EMPTY,
CollectionUtils,removeAll(collection remove equator),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null || args[2]==null;,assert args[0]==null || args[1]==null || args[2]==null;,AssertionRelation.IDENTICAL,
CollectionUtils,removeAll(collection remove equator),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,synchronizedCollection(collection),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,synchronizedCollection(collection),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,synchronizedCollection(collection),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,unmodifiableCollection(collection),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,unmodifiableCollection(collection),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,unmodifiableCollection(collection),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !args[0].isEmpty();,AssertionRelation.UNEXPECTED,
CollectionUtils,predicatedCollection(collection predicate),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,predicatedCollection(collection predicate),ConditionKind.PARAM,predicate,ConditionKind.PARAM,predicate,assert (args[1]==null) == false;,assert (args[1] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,predicatedCollection(collection predicate),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,predicatedCollection(collection predicate),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
CollectionUtils,transformingCollection(collection transformer),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,assert (args[0]==null) == false;,assert (args[0] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,transformingCollection(collection transformer),ConditionKind.PARAM,transformer,ConditionKind.PARAM,transformer,assert (args[1]==null) == false;,assert (args[1] == null) == false;,AssertionRelation.IDENTICAL,
CollectionUtils,transformingCollection(collection transformer),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null || args[1]==null;,assert args[0] == null || args[1] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,transformingCollection(collection transformer),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert args[0] != null && args[1] != null;,AssertionRelation.UNEXPECTED,
CollectionUtils,extractSingleton(collection),ConditionKind.PARAM,collection,ConditionKind.PARAM,collection,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
CollectionUtils,extractSingleton(collection),ConditionKind.THROWS,NullPointerException,ConditionKind.THROWS,NullPointerException,assert args[0]==null;,assert args[0] == null;,AssertionRelation.IDENTICAL,
CollectionUtils,extractSingleton(collection),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert args[0].isEmpty() || args[0].size()>1;,assert (args[0].isEmpty() || args[0].size() > 1);,AssertionRelation.EQUIVALENT,
CollectionUtils,extractSingleton(collection),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == !receiverObjectID.isEmpty() && receiverObjectID.cardinality(methodResultID, None) == 1;",AssertionRelation.UNEXPECTED,
