class,method,kind_exp,name_exp,kind_gen,name_gen,expected,generated,relation,reason
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.subarray(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].length - args[1];,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.subarray(args[2], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].length - args[1];,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].length - args[1];,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].length - args[1];,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].length - args[1];,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].length - args[1];,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].length - args[1];,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].length - args[1];,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,startindex,ConditionKind.PARAM,startindex,,assert 0 <= args[1] && args[1] < args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert 0 <= args[2] && args[2] <= args[0].length - args[1];,AssertionRelation.UNEXPECTED,
ArraysMDE,subarray(a startindex length),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert args[2] >= 0 && args[2] <= a.length;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == java.util.Arrays.copyOfRange(args[0], args[2], (int)args[2] + args[1].length).equals(args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == java.util.Arrays.copyOfRange(args[0], args[1], args[0].length).equals(args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert ((int) args[2]) >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == java.util.Arrays.copyOfRange(args[0], args[1], args[1] + args[2].size()).equals(args[2]);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert receiverObjectID; // cannot be expressed using args[i] alone,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert result == a.indexOf(sub, a_offset);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert receiverObjectID == args[2];,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == java.util.Arrays.asList(args[0]).subList(args[2], args[2] + args[1].size()).equals(args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert (args[2] >= 0 && args[2] <= a.length);,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarrayEq(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.subarrayEq(args[0], args[1], args[2]);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == Arrays.equals(args[0].subSequence(args[2], args[0].length), args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.isSubarray(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.isSubarray(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,sub,ConditionKind.PARAM,sub,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.PARAM,a_offset,ConditionKind.PARAM,a_offset,,assert receiverObjectID >= 0;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubarray(a sub a_offset),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.isSubarray(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0] != null ? args[0] : args[1]);,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0] != null ? args[0] : args[1]);,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0] != null ? args[0] : args[1]);,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0] != null ? args[0] : args[1]).toArray();,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0] != null ? args[0] : args[1]).toArray();,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0].length + args[1].length > 0 ? new byte[args[0].length + args[1].length][].clone() : null);,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0].length + args[1].length > 0);,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0] != null ? args[0] : args[1]).toString();,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0].concat(args[1]));,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0].concat(args[1]));,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0].length + args[1].length > 0 ? new int[args[0].length + args[1].length][].clone() : null);,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0].length + args[1].length > 0);,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,concat(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == (args[0].length + args[1].length > 0 ? new short[args[0].length + args[1].length][0] : null);,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.toString(args[0]));,AssertionRelation.UNEXPECTED,
ArraysMDE,toStringQuoted(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toStringQuoted(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.toStringQuoted(args[0]));,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a quoted),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a quoted),ConditionKind.PARAM,quoted,ConditionKind.PARAM,quoted,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a quoted),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.toString(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.toString(args[0]));,AssertionRelation.UNEXPECTED,
ArraysMDE,toStringQuoted(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toStringQuoted(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.toString());,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a quoted),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a quoted),ConditionKind.PARAM,quoted,ConditionKind.PARAM,quoted,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a quoted),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.toString();,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(String.valueOf(args[0]));,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == java.lang.String.valueOf(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == java.lang.Arrays.toString(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.equals(receiverObjectID.toString(args[0]));,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == java.lang.String.valueOf(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(obj),ConditionKind.PARAM,obj,ConditionKind.PARAM,obj,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,toString(obj),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert args[0]==null || ! (args[0] instanceof boolean[] || args[0] instanceof double[] || args[0] instanceof int[] || args[0] instanceof long[] || args[0] instanceof Object[]);,,AssertionRelation.MISSING,
ArraysMDE,toString(obj),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.toString(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,length(obj),ConditionKind.PARAM,obj,ConditionKind.PARAM,obj,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,length(obj),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert args[0]==null || ! (args[0] instanceof boolean[] || args[0] instanceof double[] || args[0] instanceof int[] || args[0] instanceof long[] || args[0] instanceof Object[]);,,AssertionRelation.MISSING,
ArraysMDE,length(obj),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == Arrays.length((Object[]) args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,sorted(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,sorted(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.sorted();,AssertionRelation.UNEXPECTED,
ArraysMDE,sorted(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,sorted(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.sorted();,AssertionRelation.UNEXPECTED,
ArraysMDE,sorted_descending(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,sorted_descending(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == java.util.Arrays.stream(args[0]).boxed().sorted((a, b) -> b.compareTo(a)).mapToInt(i -> i).toArray().equals(args[0]);",AssertionRelation.UNEXPECTED,
ArraysMDE,sorted_descending(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,sorted_descending(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == java.lang.Arrays.sort(args[0], 0, args[0].length, true) != null;",AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
